,Unnamed: 0,Unnamed: 0.1,make_model,short_description,price,km,hp,Type,First Registration,Body Color,Body,Gearing Type,Displacement,Fuel,CO2 Emission,Emission Class,consumption_comb,consumption_city,consumption_country,door_number,First_Registration
12284,12284,12284,Opel Insignia,INS-ST INNOVAT 2.0 D 170CV AT8,34600,43720,51.0,Used,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,150,Euro 6,5.7,7.5,4.6,5,2019
12285,12285,12285,Opel Insignia,Grand Sport 1.6 Turbo 200pk Start/Stop Aut,37899,7965,147.0,Demonstration,2019.0,White,Compact,Automatic,1.598,BENZINE,153,Euro 6,6.7,8.3,5.7,5,2019
12286,12286,12286,Opel Insignia,"ST Bus.Inno,Fr+Rü Kamera,Sitzhzg v+h,Navi und viel",37890,0,125.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,145,Euro 6d-TEMP,5.5,7.3,4.5,5,2019
12287,12287,12287,Opel Insignia,2.0T 260pk 4x4 Automaat Dynamic +Leder+OPC Line+In,37875,27120,191.0,Used,2019.0,White,Sedans,Automatic,1.998,BENZINE,,Euro 6,,,,5,2019
12288,12288,12288,Opel Insignia,"GS 1,6 CDTI BlueInjection Innovation St./St. Aut.",37790,10,100.0,New,2019.0,Grey,Sedans,Automatic,1.598,DIESEL,137,,5.4,6.8,4.6,5,2019
12289,12289,12289,Opel Insignia,"ST 1,6CDTI Innovation Aut. *viele Extras*",37750,0,100.0,New,2019.0,White,Station wagon,Automatic,1.598,DIESEL,,Euro 6,,,,5,2019
12290,12290,12290,Opel Insignia,Sports Tourer INNOVATION 2.0 Euro-6d-Temp Start-St,37690,1500,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,145,Euro 6d-TEMP,5.5,7.3,4.5,5,2019
12291,12291,12291,Opel Insignia,GSI 2.0D /LED/NAVI/20ALU/MASSAGE,37690,5,154.0,Demonstration,2019.0,White,Sedans,Automatic,1.998,DIESEL,187,Euro 6d-TEMP,7.1,9.4,5.8,4,2019
12292,12292,12292,Opel Insignia,GSi Turbo Start/Stop 4X4 Automatique,37599,20000,191.0,Demonstration,2019.0,Black,Sedans,Automatic,1.998,BENZINE,197,Euro 6,8.6,,,5,2019
12293,12293,12293,Opel Insignia,Grand Sport 1.6 Exclusive+Sonderfarbe+,38450,10,147.0,New,2019.0,Green,Sedans,Automatic,1.6,BENZINE,145,Euro 6d-TEMP,6.3,8.0,5.3,4,2019
12294,12294,12294,Opel Insignia,ST 1.6Direct InjecTu AT Ultimate OPC Li,38229,2500,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,Euro 6d-TEMP,6.7,8.6,5.6,4,2019
12295,12295,12295,Opel Insignia,"Country Tourer Exclusive 2,0 CDTI Blueinj. Aut.",37992,1000,154.0,Demonstration,2019.0,Silver,Station wagon,Automatic,1.956,DIESEL,188,Euro 6,7.2,8.9,6.0,5,2019
12296,12296,12296,Opel Insignia,1.6 Turbo 200pk Start/Stop Aut Business Executive,37999,10,147.0,New,2019.0,Blue,Other,Automatic,1.598,BENZINE,,,,,,5,2019
12297,12297,12297,Opel Insignia,B ST 2.0 Automatik PDC+Kamera Navi uvm.,38350,7500,125.0,Used,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,147,,5.6,7.1,4.7,5,2019
12298,12298,12298,Opel Insignia,ST 1.5 DIT Aut Ultimate 120 Jahre,38350,10,121.0,New,2019.0,Grey,Station wagon,Automatic,1.49,BENZINE,147,Euro 6d-TEMP,6.4,8.1,5.4,5,2019
12299,12299,12299,Opel Insignia,Sports Tourer INNOVATION 1.6 Turbo EU6d-T Navi Mas,38290,1500,147.0,Demonstration,2019.0,Blue,Station wagon,Automatic,1.598,BENZINE,154,,6.7,8.6,5.6,5,2019
12300,12300,12300,Opel Insignia,1.6 Turbo INNOVATION (EURO 6d-TEMP),38380,0,147.0,New,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,156,,6.6,8.3,5.6,5,2019
12301,12301,12301,Opel Insignia,ST 1.6 Automatik Business Innovation,39450,4950,147.0,Demonstration,2019.0,White,Station wagon,Automatic,1.598,BENZINE,154,Euro 6d-TEMP,6.7,8.6,5.6,5,2019
12302,12302,12302,Opel Insignia,Sports Tourer Ultimate,38990,6500,125.0,Used,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,147,Euro 6d-TEMP,5.6,7.1,4.7,4,2019
12303,12303,12303,Opel Insignia,Sports Tourer Business Innovation 2.0D EU6d-T AHK,38990,100,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,145,Euro 6d-TEMP,5.5,7.3,4.5,5,2019
12304,12304,12304,Opel Insignia,"B ST, Innovation 1.6 Turbo, 147  AT6 Xenon",38990,11,147.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,151,,6.6,8.2,5.6,5,2019
12305,12305,12305,Opel Insignia,Grand Sport GSi 4x4 2.0 CDTI LED Navi Massagesitze,38950,15000,154.0,Used,2019.0,White,Sedans,Automatic,1.956,DIESEL,181,Euro 6,6.9,9.2,5.5,5,2019
12306,12306,12306,Opel Insignia,"GS 1,6 Turbo Direct Injection Dynamic St./St. Aut",37990,10,147.0,Demonstration,2019.0,Grey,Sedans,Automatic,1.598,BENZINE,,,,,,5,2019
12307,12307,12307,Opel Insignia,2.0 CDTI Business INNOVATION (EURO 6d-T H,38989,7000,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,143,Euro 6d-TEMP,5.4,6.8,4.6,5,2019
12308,12308,12308,Opel Insignia,ST 1.6 Turbo Ultimate NAVI LED ACC,37990,3970,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,151,Euro 6,6.6,8.2,5.6,5,2019
12309,12309,12309,Opel Insignia,Innovation Schiebedach Navi Sitzhzg,37990,8700,100.0,Demonstration,2019.0,Silver,Sedans,Automatic,1.598,DIESEL,134,Euro 6,5.1,6.1,4.5,5,2019
12310,12310,12310,Opel Insignia,Sports Tourer Innovation 2.0 Diesel Automatik,37990,0,125.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,150,Euro 6,5.7,7.2,4.9,5,2019
12311,12311,12311,Opel Insignia,"1.6T INNOVATION Navi, Kamera, BOSE",37990,50,147.0,New,2019.0,Black,Sedans,Automatic,1.598,BENZINE,147,Euro 6d-TEMP,6.6,8.4,5.6,5,2019
12312,12312,12312,Opel Insignia,ST 2.0 Turbo D Business Innovation,37990,305,125.0,Pre-registered,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,148,Euro 6,5.6,7.1,4.8,5,2019
12313,12313,12313,Opel Insignia,2.0 Business E.6 d-Temp Navi*LED*LEDER*,37989,7900,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,150,,5.7,7.2,4.9,5,2019
12314,12314,12314,Opel Insignia,2.0 Business E.6 d-Temp Navi*LED*LEDER*,37989,7900,125.0,Demonstration,2019.0,Black,Sedans,Automatic,1.956,DIESEL,150,,5.7,7.2,4.9,5,2019
12315,12315,12315,Opel Insignia,1.5 Turbo Dynamic (EURO 6d-TEMP) HeadUp L,37989,10,121.0,New,2019.0,White,Sedans,Automatic,1.49,BENZINE,135,Euro 6d-TEMP,5.7,7.2,4.8,5,2019
12316,12316,12316,Opel Insignia,Grand Sport 1.5 Direct InjectionTurbo Aut Ultimate,37980,6,121.0,Demonstration,2019.0,Grey,Sedans,Automatic,1.49,BENZINE,141,,6.1,7.7,5.2,5,2019
12317,12317,12317,Opel Insignia,ST Innovation 200 PS Navi OPC Line usw.,37950,1000,147.0,Used,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,154,Euro 6d-TEMP,6.7,8.6,5.6,4,2019
12318,12318,12318,Opel Insignia,GSI,38900,11000,101.0,Demonstration,2018.0,Black,Sedans,Automatic,1.598,DIESEL,,,,,,4,2018
12319,12319,12319,Opel Insignia,1.6 INNOVATION Navi Einparkhilfe 360 Grad Kamera,38900,2000,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,,6.7,8.6,5.6,5,2019
12320,12320,12320,Opel Insignia,Grand Sport 1.5 Direct InjectionTurbo Aut Ultimate,38855,0,121.0,New,2019.0,Black,Sedans,Automatic,1.49,BENZINE,141,Euro 6d-TEMP,6.1,7.7,5.2,5,2019
12321,12321,12321,Opel Insignia,Grand Sport AT HeadUp LED Navi Kamera,38690,4500,125.0,Demonstration,2019.0,Silver,Sedans,Automatic,1.956,DIESEL,147,Euro 6,5.6,7.1,4.7,5,2019
12322,12322,12322,Opel Insignia,Grand Sport 1.5 Turbo 165pk Aut Business Executive,38679,5,121.0,New,2019.0,Grey,Compact,Automatic,1.49,BENZINE,,,5.9,7.6,4.9,5,2019
12323,12323,12323,Opel Insignia,Sports Tourer 2.0 Diesel Aut. Innovation,38590,200,125.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,150,Euro 6d-TEMP,5.7,7.2,4.9,5,2019
12324,12324,12324,Opel Insignia,INNOVATION Sports Tourer,38500,3000,125.0,Demonstration,2019.0,Blue,Station wagon,Automatic,1.956,DIESEL,147,Euro 6d,5.6,7.1,4.7,5,2019
12325,12325,12325,Opel Insignia,Sports Tourer 1.6 Aut. Innovation,38490,10,147.0,New,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,Euro 6d-TEMP,6.7,8.6,5.6,5,2019
12326,12326,12326,Opel Insignia,1.6 ST Dynamic LED*Navi*Leder*Autom,38490,9999,147.0,Demonstration,2019.0,White,Station wagon,Automatic,1.598,BENZINE,151,,6.6,8.3,5.6,5,2019
12327,12327,12327,Opel Insignia,Grand Sport 1.6 Exclusive+Sonderfarbe+,38450,10,147.0,New,2019.0,Red,Sedans,Automatic,1.6,BENZINE,145,Euro 6d-TEMP,6.3,8.0,5.3,4,2019
12328,12328,12328,Opel Insignia,Grand Sport 1.6 Exclusive+Sonderfarbe+,38450,10,147.0,New,2019.0,Blue,Sedans,Automatic,1.6,BENZINE,145,Euro 6d-TEMP,6.3,8.0,5.3,4,2019
12329,12329,12329,Opel Insignia,GS Innovation CDTI 8 Gang Automatic Aktion!,37490,10,125.0,New,2019.0,Black,Sedans,Automatic,2.0,DIESEL,,,,,,5,2019
12330,12330,12330,Opel Insignia,"B ST 2.0 INNOVATION LM 18 Zoll,Navi,PDC",37490,50,125.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,166,,6.3,8.3,5.2,5,2019
12331,12331,12331,Opel Insignia,Sports Tourer 2.0CDTI GSI EURO6d-temp,37490,10,154.0,New,2019.0,Red,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12332,12332,12332,Opel Insignia,GS/Innovation/LED/Alcantara/FlexRide,37490,500,147.0,Demonstration,2019.0,White,Sedans,Automatic,1.998,BENZINE,146,Euro 6d-TEMP,6.4,8.1,5.4,4,2019
12333,12333,12333,Opel Insignia,Grand Sport Ultimate,37490,5000,147.0,Used,2019.0,White,Sedans,Automatic,1.598,BENZINE,150,Euro 6,6.4,8.2,5.4,4,2019
12334,12334,12334,Opel Insignia,"Sports Tourer Ultimate 1,6 CDTI Automatik",37490,5129,100.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.0,DIESEL,,Euro 6,,,,5,2019
12335,12335,12335,Opel Insignia,Sports Tourer 1.6 Turbo Innovation+OPC+,37450,10,147.0,New,2019.0,Black,Station wagon,Automatic,1.6,BENZINE,147,Euro 6d-TEMP,6.4,8.2,5.4,4,2019
12336,12336,12336,Opel Insignia,Sports Tourer GSI Biturbo 4x4 6d-Temp,37450,10,154.0,Pre-registered,2019.0,White,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12337,12337,12337,Opel Insignia,Sports Tourer GSI Biturbo 4x4 6d-Temp,37450,10,154.0,Pre-registered,2019.0,Red,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12338,12338,12338,Opel Insignia,Sports Tourer Autom.Innovation 1.6 D,34580,0,100.0,New,2019.0,Black,Station wagon,Automatic,1.6,BENZINE,142,Euro 6d-TEMP,5.4,6.8,4.6,5,2019
12339,12339,12339,Opel Insignia,Grand Sport BiTurbo GSI 4x4 6d-Temp,34490,10,154.0,Pre-registered,2019.0,White,Sedans,Automatic,2.0,DIESEL,186,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12340,12340,12340,Opel Insignia,"Sports Tourer Ultimate 1,6 CDTI Automatik",34490,5129,100.0,Demonstration,2019.0,Silver,Station wagon,Automatic,1.0,DIESEL,,Euro 6,,,,5,2019
12341,12341,12341,Opel Insignia,"2.0 CDTI INNOVATION Rückfahrkamera, Bose",34550,10000,125.0,Demonstration,2019.0,White,Station wagon,Automatic,1.956,DIESEL,166,Euro 6d-TEMP,7.2,9.4,5.8,5,2019
12342,12342,12342,Opel Insignia,Sports Tourer 1.6 Turbo Innovation+OPC+,34450,10,147.0,New,2019.0,Black,Station wagon,Automatic,1.6,BENZINE,147,Euro 6d-TEMP,6.4,8.2,5.4,4,2019
12343,12343,12343,Opel Insignia,CT Insignia Country Tourer 1.6 Turbo Exclusive+AGR,34450,10,147.0,New,2019.0,White,Station wagon,Automatic,1.6,BENZINE,156,Euro 6d-TEMP,6.9,8.3,5.8,4,2019
12344,12344,12344,Opel Insignia,CT Insignia Country Tourer 1.6 Turbo Exclusive+AGR,34450,10,147.0,New,2019.0,Grey,Station wagon,Automatic,1.6,BENZINE,156,Euro 6d-TEMP,6.9,8.3,5.8,4,2019
12345,12345,12345,Opel Insignia,GS *Alcantara*Navi*LED*Kamera*Sitzh.,34390,5000,121.0,Demonstration,2019.0,White,Sedans,Automatic,1.49,BENZINE,140,,6.1,7.8,5.1,5,2019
12346,12346,12346,Opel Insignia,Sports Tourer 1.6 Turbo Exclusive AT,34315,0,147.0,New,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,147,Euro 6d-TEMP,6.4,8.1,5.5,5,2019
12347,12347,12347,Opel Insignia,"GS 2,0 CDTI BlueInjection Dynamic St./St. Aut.",33992,3000,125.0,Demonstration,2019.0,Silver,Sedans,Automatic,1.956,DIESEL,147,,5.6,,,5,2019
12348,12348,12348,Opel Insignia,"GS 2,0 CDTI BlueInjection Dynamic St./St. Aut.",33992,1000,125.0,Demonstration,2019.0,White,Sedans,Automatic,1.956,DIESEL,147,,5.6,,,5,2019
12349,12349,12349,Opel Insignia,"ST 1,6 Turbo Direct Inj. Innovation St./St. Aut.",33990,3,147.0,New,2019.0,White,Station wagon,Automatic,1.598,BENZINE,150,,6.7,8.6,5.6,5,2019
12350,12350,12350,Opel Insignia,Sports Tourer Ultimate 1.6 Turbo 200PS *Automatik*,33990,1500,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,,6.7,8.6,5.6,5,2019
12351,12351,12351,Opel Insignia,Grand Sport Dynamic,33990,10,100.0,Demonstration,2019.0,Black,Sedans,Automatic,1.0,DIESEL,,Euro 6,,,,5,2019
12352,12352,12352,Opel Insignia,"B ST Innovation 1.6,Automatik",33990,0,147.0,New,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,151,Euro 6,6.6,8.2,5.6,4,2019
12353,12353,12353,Opel Insignia,"GS 1,6 Turbo Direct Inj. Innovation St./St. Aut.",33990,7851,147.0,Demonstration,2019.0,Grey,Sedans,Automatic,1.598,BENZINE,149,,6.6,8.4,5.6,5,2019
12354,12354,12354,Opel Insignia,GS Innovation Schiebedach LED,33990,6000,121.0,Demonstration,2019.0,Silver,Sedans,Automatic,1.498,BENZINE,138,Euro 6,6.1,7.5,5.3,5,2019
12355,12355,12355,Opel Insignia,2.0 CDTI Innovation Matrix-LED Licht,37450,4900,125.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.998,DIESEL,147,Euro 6,5.6,7.1,4.7,5,2019
12356,12356,12356,Opel Insignia,GS 1.5 DIT Aut Ultimate 120 J.,37430,10,121.0,New,2019.0,Blue,Sedans,Automatic,1.49,BENZINE,141,Euro 6d-TEMP,6.1,7.7,5.2,5,2019
12357,12357,12357,Opel Insignia,Grand Sport 2.0 Bi-Turbo 4x4 Exclusive 4x4 AT,37285,0,154.0,New,2019.0,Grey,Sedans,Automatic,1.956,DIESEL,177,Euro 6d-TEMP,7.0,9.5,5.5,4,2019
12358,12358,12358,Opel Insignia,Sports Tourer 2.0 Bi-Turbo 4x4 Exclusive 4x4 AT,37235,0,154.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,180,Euro 6d-TEMP,7.1,9.6,5.6,5,2019
12359,12359,12359,Opel Insignia,Grand Sport 2.0 BiTurbo D 4x4 Automatik,37380,3720,154.0,Demonstration,2019.0,Blue,Sedans,Automatic,1.956,DIESEL,186,Euro 6c,7.1,8.8,5.9,5,2019
12360,12360,12360,Opel Insignia,Sports Tourer 1.6 Turbo Innovation+OPC+,36990,10,147.0,New,2019.0,Black,Station wagon,Automatic,1.6,BENZINE,147,Euro 6d-TEMP,6.4,8.2,5.4,4,2019
12361,12361,12361,Opel Insignia,Country Tourer 4x4 2.0 Biturbo Exclusiv,36990,10,154.0,New,2019.0,White,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.7,4,2019
12362,12362,12362,Opel Insignia,"ST 2,0 CDTI BlueInjection Innovation St./St. Aut.",36990,4000,125.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,148,Euro 6,5.6,7.1,4.8,5,2019
12363,12363,12363,Opel Insignia,"ST Dynamic 2.0 D Automatik Navi, AHK",36990,3000,125.0,Used,2019.0,Black,Station wagon,Automatic,1.998,DIESEL,147,Euro 6,5.6,7.1,4.7,5,2019
12364,12364,12364,Opel Insignia,"GS 1,5 Turbo Direct Injection Innovati St./St. Au",36990,5555,121.0,Used,2019.0,Grey,Sedans,Automatic,1.49,BENZINE,138,,6.0,7.6,5.1,5,2019
12365,12365,12365,Opel Insignia,INNOVATION LED Navi Kamera Keyless,36990,10000,125.0,Used,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,,Euro 6d-TEMP,,,,5,2019
12366,12366,12366,Opel Insignia,"Sports Tourer Ultimate 1,6 CDTI Automatik",36990,5129,100.0,Demonstration,2019.0,Red,Station wagon,Automatic,1.0,DIESEL,,Euro 6,,,,5,2019
12367,12367,12367,Opel Insignia,2.0 Business Inno LED NAVI AHK HUD,36990,5,125.0,Pre-registered,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,162,Euro 6d-TEMP,4.5,5.0,4.0,4,2019
12368,12368,12368,Opel Insignia,"Sports Tourer Ultimate 1,6 CDTI Automatik",36990,70,100.0,Demonstration,2019.0,White,Station wagon,Automatic,1.0,DIESEL,,,,,,5,2019
12369,12369,12369,Opel Insignia,ST 1.6 Turbo Innovation SHZ NAVI LED,36990,4390,147.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,151,Euro 6,6.6,8.2,5.6,5,2019
12370,12370,12370,Opel Insignia,Sports Tourer 2.0CDTI GSI EURO6d-temp,36950,10,154.0,New,2019.0,Black,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12371,12371,12371,Opel Insignia,GS Ultimate 1.5 Automatik/Leder/LED/Navi/HeadUp/AC,36950,850,121.0,Demonstration,2019.0,Black,Sedans,Automatic,1.5,BENZINE,135,,5.9,7.6,4.9,5,2019
12372,12372,12372,Opel Insignia,"Sports Tourer Business INNOVATION, Automatik",36945,5000,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,148,Euro 6d,5.6,7.1,4.8,5,2019
12373,12373,12373,Opel Insignia,COUNTRY TOURER ST 2.0 CDTI 170cv AUTOMATICA,36900,1,51.0,Pre-registered,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,147,Euro 6,5.7,7.2,4.9,5,2019
12374,12374,12374,Opel Insignia,"ST 2,0 CDTI BlueInjection Dynamic St./St. Aut.",36790,1363,125.0,Demonstration,2019.0,White,Station wagon,Automatic,1.956,DIESEL,147,,5.6,7.1,4.8,5,2019
12375,12375,12375,Opel Insignia,ST 1.6 Turbo INNOVATION AT *LED*Navi*,33989,9999,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,,6.7,8.6,5.6,5,2019
12376,12376,12376,Opel Insignia,GSI 2.0 BiTurbo D 4x4 At. TAXI,36771,0,154.0,New,2019.0,Beige,Sedans,Automatic,1.956,DIESEL,187,Euro 6c,7.1,9.4,5.8,5,2019
12377,12377,12377,Opel Insignia,Sports Tourer Business INNOVATION 2.0 CDTI Euro6 d,36750,450,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,145,Euro 6,5.5,7.3,4.5,5,2019
12378,12378,12378,Opel Insignia,ST 2.0 CDTI AT+LED-Matrix+Navi+AHK+,36591,0,125.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,148,Euro 6d-TEMP,5.6,7.1,4.8,5,2019
12379,12379,12379,Opel Insignia,"ST Ultimate-Exclusiv, AT,Leder,360Cam,OPC-Line,Bo",36590,4262,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,Euro 6d-TEMP,6.7,8.6,5.6,5,2019
12380,12380,12380,Opel Insignia,ST Innovation | Park & Go | OPC Line,36590,500,147.0,Demonstration,2019.0,Blue,Station wagon,Automatic,1.598,BENZINE,151,Euro 6d-TEMP,6.6,8.2,5.6,4,2019
12381,12381,12381,Opel Insignia,1.6 CDTI 136 CV S&S aut. Grand Sport Innovation,36500,0,100.0,New,2019.0,Blue,Sedans,Automatic,1.598,DIESEL,134,Euro 6,5.1,6.1,4.5,5,2019
12382,12382,12382,Opel Insignia,ST Innovation | Park & Go | OPC Line,36590,500,147.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,151,Euro 6d-TEMP,6.6,8.2,5.6,4,2019
12383,12383,12383,Opel Insignia,ST Innovation+Navi+SHZ+PDC+DAB+,36491,301,147.0,Demonstration,2019.0,Blue,Station wagon,Automatic,1.598,BENZINE,151,,6.6,8.2,5.6,5,2019
12384,12384,12384,Opel Insignia,Sports Tourer 2.0CDTI GSI EURO6d-temp,36490,10,154.0,New,2019.0,White,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12385,12385,12385,Opel Insignia,Sports Tourer 2.0CDTI GSI EURO6d-temp,36490,10,154.0,New,2019.0,White,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12386,12386,12386,Opel Insignia,Sports Tourer GSI Biturbo 4x4 6d-Temp,36450,10,154.0,Pre-registered,2019.0,Black,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12387,12387,12387,Opel Insignia,CT Insignia Country Tourer 4x4 2.0 Biturbo Exclusi,36450,10,154.0,New,2019.0,Grey,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.7,4,2019
12388,12388,12388,Opel Insignia,Innovation+Matrix-Licht+OPC-Line+Navi,36391,301,147.0,Demonstration,2019.0,Grey,Station wagon,Automatic,1.6,BENZINE,151,,6.6,8.2,5.0,5,2019
12389,12389,12389,Opel Insignia,Sports Tourer 2.0 Bi-Turbo GSi Exclusive 4x4 AT,36365,0,154.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,187,Euro 6d-TEMP,7.1,9.4,5.8,5,2019
12390,12390,12390,Opel Insignia,"GS 1,5 Turbo Direct Injection Innovati St./St. Au",36290,4894,121.0,Demonstration,2019.0,Black,Sedans,Automatic,1.49,BENZINE,138,,6.0,7.6,5.1,5,2019
12391,12391,12391,Opel Insignia,Sports Tourer Innovation Aut.Intellilux Matrixlich,35490,4,122.0,New,2019.0,Grey,Station wagon,Automatic,1.49,BENZINE,140,Euro 6d-TEMP,6.1,7.8,5.1,5,2019
12392,12392,12392,Opel Insignia,Sports Tourer GSI Biturbo 4x4 6d-Temp,35450,10,154.0,Pre-registered,2019.0,White,Station wagon,Automatic,2.0,DIESEL,187,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12393,12393,12393,Opel Insignia,Grand Sport 2.0 Turbo GSI 4x4 6d-Temp,35450,10,154.0,Pre-registered,2019.0,Black,Sedans,Automatic,2.0,DIESEL,186,Euro 6d-TEMP,7.1,9.6,5.6,4,2019
12394,12394,12394,Opel Insignia,"Grand Sport 1,6 CDTI Innovation Start/Stop Sy. Au",35490,10,100.0,New,2019.0,Black,Sedans,Automatic,1.598,DIESEL,141,Euro 6,5.4,6.8,4.6,5,2019
12395,12395,12395,Opel Insignia,"GSI Sports Tourer, 2.0 Turbo 4x4",36180,0,191.0,New,2019.0,White,Station wagon,Automatic,1.998,BENZINE,199,Euro 6,8.7,11.5,7.1,4,2019
12396,12396,12396,Opel Insignia,"Gr GSI Sport 2.0 Tu 4x4 Tb S/S M 2018,",35380,0,191.0,New,2019.0,White,Station wagon,Automatic,1.965,BENZINE,197,Euro 6,8.6,11.2,7.1,4,2019
12397,12397,12397,Opel Insignia,2.0CDTI Biturbo S&S Ultimate 4x4 Aut. 210,34991,0,155.0,New,2019.0,Grey,Sedans,Automatic,1.956,DIESEL,,,5.0,6.0,4.0,5,2019
12398,12398,12398,Opel Insignia,ST 2.0CDTI S&S GSI 4x4 Aut. 210,35189,0,155.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,,,5.0,6.0,4.0,5,2019
12399,12399,12399,Opel Insignia,ST 1.6 T SHT S&S Ultimate Aut. 200,35291,0,147.0,New,2019.0,Grey,Station wagon,Automatic,1.598,BENZINE,,,6.0,7.0,5.0,5,2019
12400,12400,12400,Opel Insignia,Grand Sport 2.0 Bi-Turbo GSi 4x4 AT,35085,0,154.0,New,2019.0,Grey,Sedans,Automatic,1.956,DIESEL,186,Euro 6d-TEMP,7.1,9.4,5.8,4,2019
12401,12401,12401,Opel Insignia,Country Tourer 1.6 Turbo Exclusive,35450,10,147.0,New,2019.0,White,Station wagon,Automatic,1.6,BENZINE,156,Euro 6d-TEMP,6.9,8.3,5.8,4,2019
12402,12402,12402,Opel Insignia,2.0CDTI Biturbo S&S Ultimate 4x4 Aut. 210,34991,0,155.0,New,2019.0,Grey,Sedans,Automatic,1.956,DIESEL,,,5.0,6.0,4.0,5,2019
12403,12403,12403,Opel Insignia,ST INNO. 1.6 200PS*EURO6d-TEMP*NAVI*,34990,500,147.0,Used,2019.0,Blue,Station wagon,Automatic,1.598,BENZINE,147,Euro 6d,6.4,8.1,5.5,5,2019
12404,12404,12404,Opel Insignia,"ST 2,0 CDTI BlueInjection Innovation St./",34990,5129,125.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.956,DIESEL,,Euro 6,,,,5,2019
12405,12405,12405,Opel Insignia,"Sports Tourer1,5 Dynamic,Navi,Sitzhzg.Lenkradhzg.",34950,0,122.0,New,2019.0,Grey,Station wagon,Automatic,1.49,BENZINE,140,Euro 6d-TEMP,6.1,7.8,5.1,5,2019
12406,12406,12406,Opel Insignia,1.6 Turbo LED Navi Kamera Automatik,34990,5000,147.0,Demonstration,2019.0,Black,Station wagon,Automatic,1.598,BENZINE,154,,6.7,8.6,5.6,5,2019
12407,12407,12407,Opel Insignia,ST 2.0CDTI S&S Ultimate 4x4 Aut. 210,36176,0,155.0,New,2019.0,Grey,Station wagon,Automatic,1.956,DIESEL,,,5.0,6.0,4.0,5,2019
